rank,track_artist,peak,prev,streak,streams,track_name,artist_name,genius_url,lyrics
Everybody wants to rule the world
[Verse 2: Curt Smith]
It's my own design
It's my own remorse
Help me to decide
Help me make the
[Chorus: Curt Smith & Roland Orzabal]
Most of freedom and of pleasure
Nothing ever lasts forever
Everybody wants to rule the world
[Bridge: Curt Smith & Roland Orzabal]
There's a room where the light won't find you
Holding hands while the walls come tumbling down
When they do, I'll be right behind you

[Chorus: Curt Smith & Roland Orzabal]
So glad we've almost made it
So sad they had to fade it
Everybody wants to rule the world
[Instrumental Break]
[Chorus: Curt Smith & Roland Orzabal]
I can't stand this indecision
Married with a lack of vision
Everybody wants to rule the—
Say that you'll never, never, never, never need it
One headline, why believe it?
Everybody wants to rule the world
All for freedom and for pleasure
Nothing ever lasts forever
Everybody wants to rule the world"
170,"Summertime Sadness
Lana Del Rey",83,153.0,8,8481423,Summertime Sadness,Lana Del Rey,https://genius.com/Lana-del-rey-summertime-sadness-lyrics,"182 Contributors
Translations
Ελληνικά
Svenska
Português
Deutsch
Français
Nederlands
Italiano
Español
Polski
فارسی
Українська
Русский (Russian)
Česky
Türkçe
Bahasa Indonesia
日本語 (Japanese)
Dansk
العربية
Summertime Sadness Lyrics
“Summertime Sadness” explores the atmosphere of a bittersweet summertime where Lana danced, cruised and felt electrified with a loved one. This song became a sleeper success from a dance remix by Cedric…
Read More
[Chorus]
Kiss me hard before you go
Summertime sadness
I just wanted you to know
That, baby, you the best
[Verse 1]
I got my red dress on tonight
Dancin' in the dark, in the pale moonlight
Done my hair up real big, beauty queen style
High heels off, I'm feelin' alive
[Pre-Chorus]
Oh my God, I feel it in the air
Telephone wires above are sizzlin' like a snare
Honey, I'm on fire, I feel it everywhere
Nothin' scares me anymore
(One, two, three, four)
[Chorus]
Kiss me hard before you go
Summertime sadness
I just wanted you to know
That, baby, you the best
[Post-Chorus]
I got that summertime, summertime sadness
Su-su-summertime, summertime sadness
Got that summertime, summertime sadness
Oh, oh, oh

[Verse 2]
I'm feelin' electric tonight
Cruisin' down the coast, goin' 'bout 99
Got my bad baby by my heavenly side
I know, if I go, I'll die happy tonight
[Pre-Chorus]
Oh my God, I feel it in the air
Telephone wires above are sizzlin' like a snare
Honey, I'm on fire, I feel it everywhere
Nothin' scares me anymore
(One, two, three, four)
[Chorus]
Kiss me hard before you go
Summertime sadness
I just wanted you to know
That, baby, you the best
[Post-Chorus]
I got that summertime, summertime sadness
Su-su-summertime, summertime sadness
Got that summertime, summertime sadness
Oh, oh, oh
[Bridge]
Think I'll miss you forever
Like the stars miss the sun in the morning sky
Later's better than never
Even if you're gone, I'm gonna drive (Drive)
Drive

[Breakdown]
I got that summertime, summertime sadness
Su-su-summertime, summertime sadness
Got that summertime, summertime sadness
Oh, oh, oh
[Chorus]
Kiss me hard before you go
Summertime sadness
I just wanted you to know
That, baby, you the best
[Post-Chorus]
I got that summertime, summertime sadness
Su-su-summertime, summertime sadness
Got that summertime, summertime sadness
Oh, oh, oh"
171,"Die For You
The Weeknd",12,166.0,9,8451836,Die For You,The Weeknd,https://genius.com/The-weeknd-die-for-you-lyrics,"261 Contributors
Translations
Português
فارسی
Türkçe
Español
Deutsch
Русский (Russian)
ไทย (Thai)
Svenska
Polski
Die For You Lyrics
On “Die For You” The Weeknd croons about the conflicting feelings and pain that comes with letting go of someone he still has intense feelings for.

Many fans speculate the song was written about Abel’s then…
Read More
[Verse 1]
I'm findin' ways to articulate the feelin' I'm goin' through
I just can't say I don't love you (Yeah)
'Cause I love you, yeah
It's hard for me to communicate the thoughts that I hold
But tonight, I'm gon' let you know
Let me tell the truth
Baby, let me tell the truth, yeah
[Pre-Chorus]
You know what I'm thinkin', see it in your eyes
You hate that you want me, hate it when you cry
You're scared to be lonely, 'specially in the night
I'm scared that I'll miss you, happens every time
I don't want this feelin', I can't afford love
I try to find a reason to pull us apart
It ain't workin' 'cause you're perfect
And I know that you're worth it
I can't walk away, oh
[Chorus]
Even though we're goin' through it
And it makes you feel alone
Just know that I would die for you
Baby, I would die for you, yeah
The distance and the time between us
It'll never change my mind 'cause
Baby, I would die for you
Baby, I would die for you, yeah (Say)

[Verse 2]
I'm findin' ways to manipulate the feelin' you're goin' through
But, baby girl, I'm not blamin' you
Just don't blame me, too, yeah
'Cause I can't take this pain forever
And you won't find no one that's better
'Cause I'm right for you, babe
I think I'm right for you, babe
[Pre-Chorus]
You know what I'm thinkin', see it in your eyes
You hate that you want me, hate it when you cry
It ain't workin' 'cause you're perfect
And I know that you're worth it
I can't walk away, oh
[Chorus]
Even though we're goin' through it
And it makes you feel alone
Just know that I would die for you
Baby, I would die for you, yeah
The distance and the time between us
It'll never change my mind 'cause
Baby, I would die for you, uh
Baby, I would die for you, yeah

[Bridge]
I would die for you, I would lie for you
Keep it real with you, I would kill for you, my baby
I'm just sayin', yeah
I would die for you, I would lie for you
Keep it real with you, I would kill for you, my baby
Na-na-na, na-na-na, na-na-na
[Chorus]
Even though we're goin' through it
And it makes you feel alone
Just know that I would die for you
Baby, I would die for you, yeah
The distance and the time between us
It'll never change my mind 'cause
Baby, I would die for you
Baby, I would die for you, yeah (Oh, babe)
[Outro]
(Die for you)"
172,"NO BATIDÃO
ZXKAI, slxughter",172,192.0,2,8434879,NO BATIDÃO,"ZXKAI, slxughter",https://genius.com/Maxim-zhelezoglo-achievements-in-transcriptions-annotated,"2 Contributors
Ачивки в Транскрайбах (Achievements in Transcriptions) Lyrics
Синглы:
80000+
«TRALALERO TRALALA»
—
Gazan
70000+
«pizza from italia»
— 5mewmet, SEXBOMBA31, babypills
«LOLI»
— MIGAS, 5mewmet
«LOLI (English Translation)»
— MIGAS, 5mewmet
60000+
«За тобой цветы»
— JF Voice
50000+
«ЛАБУБУ»
— MIGAS, YUNG FIMOZ
40000+
«20 lang»
—
orgasmdonor
«это называется любовь ᐸ3»
— 5mewmet
«Six Little Eggs (Русский перевод)»
— Jakarta
«я ебаный гений»
— LilSemmi, 5mewmet, дмитрий уткин
30000+
«ДЫК КЫН ДЫШ (Русский перевод)»
— AKORGO BOYS feat. АИ-92
«частушки семика»
— LilSemmi
«кисы-котики»
— Measora
20000+
«прыгай киска»
— dj trippie flameboy, JXRD
«прости меня °՞(ᗒᗣᗕ)՞°»
— 5mewmet
10000+
«​Фут-фетиш»
—
KSB muzic
«шахматы»
— dabbackwood, LilSemmi
«Я ТАК ОБОЖАЮ 2»
— Dayerteq, 5mewmet, dj trippie flameboy
«очень стильные штанишки :D»
— dj trippie flameboy
«я недавно упал...»
— LilSemmi
«LOLI (Romanized)»
— MIGAS, 5mewmet
«ДЫК КЫН ДЫШ»
— AKORGO BOYS feat. АИ-92
«у двери❪»
— dj trippie flameboy, JXRD
«TWISTED METAL»
— dekma, STRIHCOD
«Слем»
—
KSB muzic
«Внутренний голос»
—
Jeny Vesna
«ебать у тебя ноги»
— временно в рехабе, 7leaf, babybacon, kysmelo
«Ляжки»
— MIGAS, babypills
«дисклеймер!!!»
— 5mewmet
«ОТЕЦ»
от Ernest Merkel, BSWEEDY
«номномном ᐳОᐸ»
— 5mewmet, orgasmdonor
5000+
«​ONLINE»
— dmtboy, diklor, SHTRIHCOD, dekma
«Бондаж»
— MIGAS, dj trippie flameboy
«TUNG TUNG TUNG SAHUR»
—
Gazan
«Родителям»
—
KSB muzic
«это называется любовь ᐸ3 (Slowed)»
— 5mewmet
«фиксипытки speed up»
— джесси белкман
«Watafawk»
— morphineee
«Пиво»
—
KSB muzic
«Лето»
—
KSB muzic
«40+2»
— LilSemmi, yaicafonk
«Сопелька»
— LilSemmi
«MONSTER HIGH»
— dj trippie flameboy
«кампусный фимоз»
—
LilSemmi, миндаль
«в0лшебная ночь *_*»
— dj trippie flameboy, JXRD
«Манипулятор»
— Dayerteq, 5mewmet
2000+
«Gimme The Loot 2»
— 5mewmet, koroldzhanki36
«ЧЕЛОВЕК ИЗ ТЬМЫ»
— dekma
«LVL UP»
— diklor, dmtboy
«#save5mewmet»
— 5mewmet
«Венерический букетик (Old Version)»
— Dayerteq
«3»
— dj trippie flameboy, JXRD
«Пайзури (Wow)»
— MIGAS
«лиричный бутерброд»
— 5mewmet
«чипсики доритос xD»
— 5mewmet
«ЙОУ ЙОУ ЙОУ»
— Krabboy, LilSemmi
«Хрюшенькины сапоги»
—
Лера Ларгина
«ПО КОРОЛЕВСКИ❫»
— Dayerteq
«попроWайка xD»
— dj trippie flameboy, JXRD
«​Broke»
— morphineee
«КОНТРА ТИТИ»
— Dayerteq
«это НАХ невероятн0_о»
— dj trippie flameboy, JXRD
«флеймбой 6ля❫»
— dj trippie flameboy, JXRD
«Нож»
— MIGAS
«Джирай кей»
— MIGAS
«Дискография 5mewmet»
«NO BATIDÃO (Русский перевод)»
— ZXKAI & slxughter
«​день рождения»
— 5mewmet
«​фитиль»
— 5mewmet
«​ненавижу»
— 5mewmet
«TWERK»
— dmtboy
«OMGDBL»
— dmtboy
«БОЛЬШЕ ГЛАМУРА»
— dmtboy
«Дисс на Kussia, mzlff, CMH, Три дня дождя»
— нейролептик
«зеленоглазые деффки!»
— 5mewmet, babypills
«.｡･ﾟﾟ･(＞_＜)･ﾟﾟ･｡.»
— 5mewmet
«зима»
— 5mewmet
«Танцую»
— Dayerteq, 5mewmet
«не ври мне ты не с блока»
— LilSemmi, n01r
«XXXXL»
— dmtboy
«ДВИГАЙ ГОЛОВОЙ!»
— MI PIWEM TOLYKO 6LYA HITI
«hillclimb40»
— LilSemmi, MARKENLY
«ACORN»
— dmtboy
«конструктивно/долбаебы»
— LilSemmi, dabbackwood
«Love Like Birthday»
— урал гайсин
«БЕЛКА В КОЛЕСЕ»
— dekma
«​jumpstyle (1)»
— Dj Svevsx
1000+
(стата на 27.02.2026, больше не обновляю)
«4грамма+банкапива+корвалол=ХоРоШеЕнАсТрОеНиЕ»
— 5mewmet
«Senpai»
— MIGAS
«ДЖЕНТЕЛЬМЕН»
— Dayerteq, babybacon, STAKILLAZ
«ПОДАРОЧЕК НА ПАМЯТЬ =❫»
— Dayerteq, 5mewmet
«У всех красивых девочек 3»
— MIGAS
«У всех красивых девочек 2»
— MIGAS, 5mewmet
«on the star* (Remix)»
— dj trippie flameboy, 5mewmet
«слишком поздно»
— 5mewmet, JojoHF
«BOMBARDIRO CROCODILO»
— GAZAN
«trunq»
— kitamori
«кисы-котики (English Translation)»
«Аригато!»
— MIGAS
«Новая мания»
— JF Voice
«Прыгун»
— JF Voice
«I AM SORRY»
— LilSemmi, Vesigner, Kinderlil
«больница»
— LilSemmi, творожный бизнес
«fannimuzik2023»
— dj trippie flameboy feat. $NOWHITEKUDO
«громко»
— крохи прячут ножи
«НЕФОР СЛЭМ»
— Dayerteq
«БАТТЕРФЛЯЙ»
— Dayerteq
«скажи мне своё имя»
— Dayerteq
«горячо»
— Dayerteq, MIGAS
«ЧЕРЕДОВАНИЕ»
— dmtboy, diklor
«На камазе»
— Argo MC
«ЮТУБ2017»
— LilSemmi
«ЛАБУБУ (Slowed)»
— MIGAS, YUNG FIMOZ
«Песня для Double G»
—
Игроделы
«СТАС АЙ КАК ПРОСТО МАЗЕЛОВ ДИСС»
— НАВЕРНОЕ ПОЭТ, ЯКОРЪ, EVEN CUTE
«Ляжки (English Translation)»
— MIGAS, babypills
«Пубертат»
— MIGAS
«とても美味しい»
— MIGAS
«NPC»
— dmtboy, diklor
«$3X»
— dj trippie flameboy
«Джампстайл 4»
— MIGAS
«От любви до ненависти»
— Dayerteq
«Да кайф»
— bigpluggssd, YouRunPlugg
«КАДР»
— dmtboy, diklor
«начну всё с начала (Vogue)»
— 5mewmet
«8 причин»
— Measora feat. ttraumadoll
«твои глаза как ехи, манят меня так же сильно»
— тамагочи (☆ω☆)
«New York»
— keelpaint feat. 5mewmet
«pvz40»
— LilSemmi, KAMZ0NER
«subway40»
— LilSemmi, yumixx
«Давай... (˃ᴗ•)»
— MIGAS
«Яндере»
— MIGAS
«скорее дьявол❫»
— dj trippie flameboy
«ненавижу своего плага больше чем свою жизнь»
— тамагочи (☆ω☆)
«🚬»
— 5mewmet
Альбомы:
Measora —
«DIFFERENT MIND»
— 10/11
Measora —
«WHITE ERA»
— 8/8
Dayerteq —
«RAVE PARTY 2024»
— 7/12
5mewmet —
«саморефлексия»
— 5/9
крохи прячут ножи —
«девиантное поведение»
— 10/16
псевдочувства —
«прототип человеческого сознания»
— 7/7
KSB muzic —
«Ксб музик 3»
— 5/10
dmtboy —
«SUCK IT!»
— 10/16
babypills —
«-.- --- -. ... . .-. .-- -.--»
— 8/8
MIGAS —
«ХОЗЯИН»
— 7/7
Measora —
«DARK ERA»
— 10/13
5mewmet —
«анрелиз/старые песни»
— 6/13
Measora —
«DIFFERENT MIND 2»
— 20/20
LilSemmi —
«semik»
— 13/13
QZERX —
«Nectarine Music Vol.2»
— 8/9
Dayerteq —
«JUMPSTYLE IN MY VEIN 2»
— 14/24
dj trippie flameboy —
«penis music, vol. 2»
— 7/7
Measora —
«sexual education»
— 8/8
MIGAS —
«Дневник грехов»
— 10/12
псевдочувства —
«реинкарнация 2»
— 17/17
0artew —
«тзе дарк мессаге фром тзе тейпс»
— 7/16
MIGAS —
«Дневник грехов 2»
— 11/17
Dayerteq —
«blizzard»
— 8/13
Measora —
«АУДИОЗАВИСИМОСТЬ»
— 6/6
dmtboy, diklor —
«BUTTHURT 2»
— 6/13
EP's:
нейролептик —
«DISS НА ВСЕХ»
— 4/4
LilSemmi —
«#успехнеизбежен»
— 6/6
keelpaint —
«MOODWOOD»
— 5/5
babypills —
«СВЭГ»
— 5/6
5mewmet —
«5 причин, почему я должен съесть твою пиздёнку»
— 4/5
тамагочи ᐳ.ᐸ —
«я понимаю, что я болен❪»
— 3/4
LAST UPDATE: 27.02.2026
(ОЧЕНЬ РЕДКО ОБНОВЛЯЮ)"
173,"Promiscuous
Nelly Furtado, Timbaland",140,183.0,2,8432893,Promiscuous,"Nelly Furtado, Timbaland",https://genius.com/Pop-genius-hits-of-the-2000s-top-64-annotated,"15 Contributors
Hits of the 2000s [TOP 64] Lyrics
This is the Pop Genius Hits Of The 2000’s Bracket! This page is for the Round Of 64. For the other pages, check here. If nothing new is there, then nothing new has been released!

To vote for songs, click on…
Read More
2000
#1 Breathe by Faith Hill
vs.
#4 I Wanna Know by Joe
#2 Smooth by Santana
vs.
#3 Maria Maria by Santana
2001
#1 Hanging By A Moment by Lifehouse
vs.
#4 Drops Of Jupiter (Tell Me)
by Train
#2 Fallin' by Alicia Keys
vs.
#3 All For You by Janet Jackson
2002
#1 How You Remind Me by Nickelback
vs.
#4 Dilemma by Nelly
#2 Foolish by Ashanti
vs.
#3 Hot In Herre by Nelly
2003
#1 In Da Club by 50 Cent
vs.
#4 Crazy In Love by Beyoncé & Jay Z
#2 Ignition (Remix) by R. Kelly
vs.
#3 Get Busy by Sean Paul
2004
#1 Yeah! by Usher, Lil Jon, & Ludacris
vs.
#4 This Love by Maroon 5
#2 Burn by Usher
vs.
#3 If I Ain't Got You by Alicia Keys
2005
#1 We Belong Together by Mariah Carey
vs.
#4 Since U Been Gone by Kelly Clarkson
#2 Hollaback Girl by Gwen Stefani
vs.
#3 Let Me Love You by Mario
2006
#1 Bad Day by Daniel Powter
vs.
#4 You're Beautiful by James Blunt
#2 Temperature by Sean Paul
vs.
#3 Promiscuous by Nelly Furtado & Timbaland

2007
#1 Irreplaceable by Beyoncé
vs.
#4 Big Girls Don't Cry by Fergie
#2 Umbrella by Rihanna & Jay Z
vs.
#3 The Sweet Escape by Gwen Stefani
2008
#1 Low by Flo Rida
vs.
#4 Lollipop by Lil Wayne
#2 Bleeding Love by Leona Lewis
vs.
#3 No One by Alicia Keys
2009
#1 Boom Boom Pow by The Black Eyed Peas
vs.
#4 I Gotta Feeling by The Black Eyed Peas
#2 Poker Face by Lady Gaga
vs.
#3 Just Dance by Lady Gaga
2010
#1 Tik Tok by Ke$ha
vs.
#4 California Gurls by Katy Perry & Snoop Dogg
#2 Need You Now by Lady Antebellum
vs.
#3 Hey, Soul Sister by Train
2011
#1 Rolling In The Deep by Adele
vs.
#4 E.T. by Katy Perry & Kanye West
#2 Party Rock Anthem by LMFAO
vs.
#3 Firework by Katy Perry
2012
#1 Somebody That I Used To Know by Gotye & Kimbra
vs.
#4 Payphone by Maroon 5
#2 Call Me Maybe by Carly Rae Jepsen
vs.
#3 We Are Young by fun.
2013
#1 Thrift Shop by Macklemore & Ryan Lewis
vs.
#4 Harlem Shake by Bauuer
#2 Blurred Lines by Robin Thicke
vs.
#3 Radioactive by Imagine Dragons

2014
#1 Happy by Pharrell Williams
vs.
#4 Fancy by Iggy Azalea & Charli XCX
#2 Dark Horse by Katy Perry & Juicy J
vs.
#3 All Of Me by John Legend
2015
#1 Uptown Funk by Mark Ronson & Bruno Mars
vs.
#4 Trap Queen by Fetty Wap
#2 Thinking Out Loud by Ed Sheeran
vs.
#3 See You Again by Wiz Khalifa & Charlie Puth"
174,"FOREVER TU GANTEL
Omar Courtz, Ñengo Flow",174,,1,8421166,FOREVER TU GANTEL,"Omar Courtz, Ñengo Flow",https://genius.com/Omar-courtz-and-nengo-flow-forever-tu-gantel-lyrics,"8 Contributors
FOREVER TU GANTEL Lyrics
[Letra de ""FOREVER TU GANTEL""]
[Intro: Ñengo Flow &
Omar Courtz
]
Voy a darte duro, mami, pa' que lo sienta'
En las noche' frías sé que mi nombre piensas
Jajajaja
Bri-ba-ba-ba-bai-ba
Bellaquita, bellaquita
Real G4 Life foreva
[Coro: Omar Courtz &
Ñengo Flow
]
Baby, por las noches tú me piensa', me pasa también (
Mami, mami
)
Yo siempre quiero ser quien te calienta (
Forever
), quien besa tu piel (
Bri-ba-ba-ba-bai-ba
)
Baby, vamo' a hacerlo como ante', cuando estábamo' bien (
Mami
)
Yo forever voy a ser tu gangster (
Jajajaja
), tú mi nena, bebé (
Real G4 Life foreva
)
[Verso 1: Ñengo Flow]
Fore-Forever mi lova (Mi lova), yo nunca la dejo sola
Esa nena es mi gata, ella nunca me abandona (Yo)
Tengo el poder de erizar tu piel si te toco por la zona
Yo soy tu bandido, el que el corazón te roba
Una noche de placer es lo que la nena pide
Que le pongan música pa' que se motive (Ah)
Cuerpo con cuerpo la bellaquera coincide (Jajaja)
Me hace to' los truco' pa' que yo nunca la olvide, ma (Yo)
Forever mi gata, el que te toque, vo'a jalarle las pata' (Se va a morir)
Pensando en ti es que Ñengo se arrebata
Pone mis cancione' en la bocina pa' ponerse má' bellaca
De pasarla bien, eso se trata, ma (Es obvio)
Real G4 Life, baby

[Coro: Ñengo Flow &
Omar Courtz
]
Baby, por las noches tú me piensa' (Uh-uh), me pasa también (Ma)
Yo siempre quiero ser quien te calienta, quien bese tu piel
Baby, vamo' a hacerlo como ante' (Jajajajaja), cuando estábamo' bien
Yo forever voy a ser tu gangster, tú mi nena, bebé (Jajajajaja;
bellaquita
)
[Verso 2: Omar Courtz &
Ñengo Flow
]
Tú me piensa' cuando bebe', cuando fuma'
Cuando te sientes solita, cuando está' arriba 'e la luna
Yo sueno en las motorita', en los Can-Am y toa' las Chuma
Yo paso empeliculea'o en la nave por tu urba
Mami, ahí es que yo te robo-obo
Como yo te como, nadie te lo hace, hace
De tocarte, ma, te mojo (Mojo)
Chequea el piquete este, como que camino cojo
No es que yo esté bien cabrón, es que ellos to's son flojo', flojo' (Ey)
Mi-Mi bebecita yo me encierro en el cuarto con ella
La pongo a cerrar los ojo' pa' que vea la' estrella'
Cuando tú me mira' así, diablo, qué bellaquera
Está' escuchando al Ñengo con el de la nueva era
Y yo recuerdo tú y yo (Ah-ah) entrando en calor
La noche nos pedía, mami, sexo y sudor
En mi mente tus beso', tus pose', y tu olor (Eh-eh)
Tú todavía busca' a alguien que te lo haga como yo
Y son recuerdo', mi amor, entrando en calor
La noche nos pedía, mami, sexo y sudor
En mi mente tus beso', tus pose', y tu olor
Aquí me tienes solito esperando el call, mami (
Jajajajaja, Real G4 Life, baby
)

[Coro: Omar Courtz &
Ñengo Flow
]
Baby, por las noches tú me piensa', me pasa también (
Ma
)
Yo siempre quiero ser quien te calienta, quien besa tu piel (
Sí
)
Bab-Baby, vamo' a hacerlo como ante'
(
Jajajaja
),
cuando estábamos bien
Yo forever voy a ser tu gangster, tú mi nena, bebé
[Outro: Ñengo Flow &
Omar Courtz
]
Tú está' bellaca, y yo lo sé
Sus ojo' me están hablando
Si sigue como va, vamo' a terminar chingando, chingando
Lo sé, sus ojos me están hablando
Si sigue como va, vamo' a terminar chingando
Real G4 Life, baby
Orientando a las generacione' nueva'
Dime, Ousi
Bellaquita, bellaquita
Nosotro' estamo' poniendo los culo' a retumbar desde ante' de que ustede' nacieran
Real G4 Life foreva (Jajajaja)
Ousi
Ja"
175,"Sunflower - Spider-Man: Into the Spider-Verse
Post Malone, Swae Lee",1,189.0,2,8411744,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",https://genius.com/Apple-music-post-malone-essentials-lyrics,"2 Contributors
Post Malone Essentials Lyrics
1. Post Malone- Circles
2. Post Malone- Wow
3. Saweetie- Tap In (feat. Post Malone, DaBaby & Jack Harlow)
4. Post Malone- Goodbyes (feat. Young Thug)
5. Tyla Yaweh- Tommy Lee (feat. SAINt JHN & Post Malone) [Remix]
6. Post Malone & Swae Lee- Sunflower (Spider-Man: Into the Spider-Verse)
7. Post Malone- rockstar (feat. 21 Savage)
8. Post Malone- Take What You Want (feat. Ozzy Osbourne & Travis Scott)
9. Post Malone- Better Now
10. Post Malone- Enemies (feat. DaBaby)
11. Post Malone- Congratulations (feat. Quavo)
12. Post Malone- Psycho (feat. Ty Dolla $ign)
13. Post Malone- White Iverson
14. Post Malonе- Saint-Tropez
15. Post Malone- I Fall Apart
16. 21 Savage- all my friеnds
17. Post Malone- Ball For Me (feat. Nicki Minaj)
18. Post Malone- Spoil My Night (feat. Swae Lee)
19. Tiësto & Dzeko- Jackie Chan (feat. Premo & Post Malone)
20. Post Malone- Go Flex
21. French Montana- Writing on the Wall (feat. Post Malone, Cardi B & Rvssian)
22. Post Malone- Rich & Sad"
176,"Diles
Bad Bunny, Ozuna, Farruko, Arcángel, Ñengo Flow, DJ Luian, Mambo Kingz",57,,1,8392120,Diles,"Bad Bunny, Ozuna, Farruko, Arcángel, Ñengo Flow, DJ Luian, Mambo Kingz",https://genius.com/Genius-english-translations-bad-bunny-ozuna-and-farruko-diles-ft-mambo-kingz-dj-luian-arcangel-and-nengo-flow-english-translation-lyrics,"6 Contributors
Translations
Español
Deutsch
Bad Bunny, Ozuna & Farruko - Diles ft. Mambo Kingz, DJ Luian, Arcángel & Ñengo Flow (English Translation) Lyrics
[Intro: Ozuna]
(Turn on another phillie, baby)
[Pre-Chorus: Ozuna & Bad Bunny,
Arcángel
]
Turn on another phillie, baby, this one's going out right now
(Hey, yo')
Let's go for the fourth fuck, this is already a saga
(Hahaha)
She says she likes to do it with my trap tunes
(Oh, yeah)
And if they ask you for sex, I'm your fav
[Chorus: Bad Bunny,
Ozuna
&
Both
]
Tell 'em that I know your favorite positions
That I talk bad to you and that it turns you on
That I'll do everything you need to make you come
And tell them
that I know your favorite positions
That I talk naughty to you and that turns you on
That I'll do everything you need to make you come
[Verse 1: Farruko]
(Farru'!)
Tell him I'm the baby (Uh), your boyfriend's wearing Old Navy
I got flow, he ain't got flow
I'll hammer you and give you dembow (Haha)
At night, when he leaves
You call mе with the need
Cause you like thе way I give it to you
Easy, ma', that's where I'm going now
Uh-uh-uh-uh-uh
I want to do little things to you that you've never had done (You've never had done)
Tonight with me, you touch the ceiling (You touch the ceiling)
Uh-uh-uh-uh-uh
When you're fighting, and you're in spite (spite)
You call me, and I'll throw it inside (Hahaha)

[Verse 2: Arcángel]
Tell me if you want me to place you in my bed
Leave the drama, come on and suck
I'm gonna give you hard till morning (Wuh)
And let the action begin (The action; wuh-wuh)
Give me your location (Location)
You know I'm coming to you
And when I come, this dick causes excitement (Auh; wuh)
I lower her into the well like Poseidon (Yeah)
I spread her legs on the balcony (Auh)
To speak to you straight, mama, you go hard (Yeah)
I like the way you put the condom on me with your mouth (Uh)
And it looks better, mama, when you don't put nothin' on me
This dick is yours, go ahead and run
Come on and get on the tower (La Ma')
[Chorus: Bad Bunny &
Ozuna
]
Tell them that I know your favorite positions
That I talk bad to you and that it turns you on
That I do everything you need to make you come
And tell them that I know your favorite positions
That I talk naughty to you and that turns you on
That I do everything you need to make you come
[Verse 3: Ñengo Flow]
I know your positions
I make all your voices whisper down my neck
I light up the way when I crash your body next to mine
Making time stand still, this is the best moment
Poss down or up, pose on all fours, on top or on the side
Hot, hot, tell me what you feel
If I give it to you head on, it feels tight
Your ass stick it close to rumble all over you
Down and up in slow motion

[Verse 4: Bad Bunny &
Farruko
]
(
Bad Bunny
)
Let's do it inside the car and forget about the hotel (hotel)
I feel like it, baby, and there's no time to waste
Tinted windows, no one's gonna see us
We're naughty and we wanna get in (Wuh)
You and me alone, come on, turn off your cell phone
I'm gonna do to you what he won't do to you
And woh, heh
The windows of the car fog up
Your little angel face deceives me
I'm wholesome, but you ruin me
And woh (Woh)
She turned on a krippy and she got all glowy
She gave me a blowjob while I was driving
She climbed up and seduced me
[Chorus: Farruko &
Bad Bunny
]
And tell him that I know your favorite positions
That I talk bad to you and that it turns you on
That I do everything you need to make you come (Farru'!)
And tell 'em (Tell 'em), that I know your favorite position
That I talk bad to you and that it turns you on
That I'll do everything you need to make you come
[Outro: Arcángel,
Farruko
,
Ozuna
& DJ Luian]
Bad Bunny
Bad Bunny
Hear This Music
Hear This Music
Mambo Kingz
Mambo Kingz
DJ Luian
Luian
Farru'!
Ozuna
(
Ozuna
)
Ñengo Flow
Arcángel
(Elgénero.com)"
177,"TU SANCHO
Fuerza Regida",11,151.0,7,8389305,TU SANCHO,Fuerza Regida,https://genius.com/Fuerza-regida-tu-sancho-lyrics,"8 Contributors
Translations
English
TU SANCHO Lyrics
[Letra de ""TU SANCHO""]
[Verso 1]
Mi niña alista tu maleta ahorita
Quiero que te pongas bonita
Ya le marqué al pinche piloto
Ya dile al tonto que ya te vas
Cabrona, buena pa' mentiras
Y esa boquita me fascina
Baby, tú eres para un loco
Y como este loco, no hay como yo
[Verso 2]
Qué bonito chingarte en las nubes, bandida
El piloto pura verga baja la mira
Terminamos en treinta y llegamos a Ibiza, aterrizamos sin prisa
Materiales son los que tú menos pedías
Los detalles enamoraron a mi niña
Hoy te dejo una cuenta de banco en las Islas, tú date vuelo
[Interludio]
Ah-ah
Uh
[Verso 3]
Qué bonita te miras, biеn mamacita sin calzón
No le cuentes a tu amiga quе la tengo como león
Calladita te ves más bonita
Pa' mirarnos otra vez, que no lo sepa tu güey
Sin pedos te espero, peléate con tu güey
Invéntate una razón pa' que no lo haga de pedo
Ni pedo, sin pedo, ¿ya qué? (Eh, eh, eh)

[Verso 4]
Qué bonito chingarte y más rico y de noche
Un palito en el aire y privado pa' Londres
Diferentes mujeres de varios sabores
Nomás no te me aloques
Mujeriego y coqueto, tengo mil amores
De hace tiempo te busco, mas no sé ni en dónde
Si me quieres, tendrás que aguantar los rumores
Nomás no te me aloques
[Outro]
Ey
Fuerza Regida
Jajaja
¿Ah?
Jaja"
